stim_ID,scenario,stim_url,map_url,hdf5_url,correct,label
pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0000,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0000_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0000_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0000.hdf5,0.96,False
pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0001,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0001_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0001_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0001.hdf5,0.82,False
pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0005,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0005_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0005_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_box_2_dis_2_occ_0005.hdf5,0.94,True
pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ_0011,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ_0011_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ_0011_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ramp_tdw_1_dis_1_occ_0011.hdf5,0.92,True
pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0006,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0006_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0006_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0006.hdf5,0.93,False
pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0004,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0004_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0004_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_1_dis_1_occ_0004.hdf5,0.96,False
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0010,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0010_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0010_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0010.hdf5,0.98,False
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0011,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0011_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0011_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0011.hdf5,0.96,True
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0012,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0012_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0012_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0012.hdf5,0.87,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0000,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0000_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0000_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0000.hdf5,0.96,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0001,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0001_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0001_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0001.hdf5,0.99,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0002,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0002_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0002_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0002.hdf5,0.33,True
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0009,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0009_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0009_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0009.hdf5,0.99,True
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0003,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0003_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0003_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0003.hdf5,0.94,True
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0005,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0005_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0005_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0005.hdf5,0.95,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0006,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0006_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0006_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0006.hdf5,0.97,True
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0008,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0008_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0008_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0008.hdf5,0.99,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0009,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0009_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0009_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0009.hdf5,0.86,True
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0010,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0010_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0010_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0010.hdf5,0.99,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0011,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0011_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0011_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0011.hdf5,0.89,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0004,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0004_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0004_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0004.hdf5,0.9,False
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0008,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0008_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0008_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0008.hdf5,0.73,True
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0007,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0007_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0007_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0007.hdf5,0.87,True
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0006,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0006_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0006_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0006.hdf5,0.98,False
pilot_it2_rollingSliding_simple_collision_box_0003,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0003_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0003_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0003.hdf5,0.97,True
pilot_it2_rollingSliding_simple_collision_box_0004,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0004_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0004_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0004.hdf5,0.97,True
pilot_it2_rollingSliding_simple_collision_box_0005,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0005_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0005_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0005.hdf5,0.53,False
pilot_it2_rollingSliding_simple_collision_box_0006,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0006_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0006_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0006.hdf5,0.85,False
pilot_it2_rollingSliding_simple_collision_box_0007,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0007_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0007_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0007.hdf5,0.97,False
pilot_it2_rollingSliding_simple_collision_box_0009,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0009_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0009_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0009.hdf5,0.92,True
pilot_it2_rollingSliding_simple_collision_box_0010,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0010_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0010_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0010.hdf5,0.98,False
pilot_it2_rollingSliding_simple_collision_box_0011,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0011_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0011_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0011.hdf5,0.98,False
pilot_it2_rollingSliding_simple_collision_box_0012,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0012_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0012_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_0012.hdf5,0.98,True
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0000,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0000_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0000_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0000.hdf5,0.97,False
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0001,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0001_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0001_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0001.hdf5,0.91,False
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0002,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0002_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0002_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0002.hdf5,0.94,True
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0003,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0003_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0003_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0003.hdf5,0.94,False
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0004,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0004_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0004_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0004.hdf5,0.98,False
pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0005,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0005_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0005_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_1_dis_1_occ_0005.hdf5,0.92,False
pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0012,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0012_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0012_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_box_2_dis_2_occ_0012.hdf5,0.96,True
pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0000,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0000_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0000_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0000.hdf5,0.99,True
pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0001,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0001_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0001_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0001.hdf5,0.94,False
pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0002,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0002_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0002_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_collision_tdw_1_dis_1_occ_0002.hdf5,0.78,False
pilot_it2_rollingSliding_simple_ledge_box_0000,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0000_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0000_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0000.hdf5,0.96,False
pilot_it2_rollingSliding_simple_ledge_box_0002,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0002_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0002_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0002.hdf5,0.96,True
pilot_it2_rollingSliding_simple_ledge_box_0003,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0003_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0003_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0003.hdf5,0.99,True
pilot_it2_rollingSliding_simple_ledge_box_0004,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0004_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0004_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0004.hdf5,0.96,True
pilot_it2_rollingSliding_simple_ledge_box_0005,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0005_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0005_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0005.hdf5,0.86,False
pilot_it2_rollingSliding_simple_ledge_box_0006,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0006_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0006_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0006.hdf5,0.99,True
pilot_it2_rollingSliding_simple_ledge_box_0007,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0007_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0007_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0007.hdf5,0.96,True
pilot_it2_rollingSliding_simple_ledge_box_0008,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0008_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0008_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0008.hdf5,0.72,True
pilot_it2_rollingSliding_simple_ledge_box_0010,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0010_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0010_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0010.hdf5,0.42,True
pilot_it2_rollingSliding_simple_ledge_box_0011,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0011_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0011_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0011.hdf5,0.97,False
pilot_it2_rollingSliding_simple_ledge_box_0012,roll,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0012_img.mp4,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0012_map.png,https://human-physics-benchmarking-rollingsliding-pilot.s3.amazonaws.com/pilot_it2_rollingSliding_simple_ledge_box_0012.hdf5,0.95,True
